px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.2208	-2.34739	-2.59071	-1.76595	0.609731	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	0
11.3239	-2.31187	-2.49629	-1.87185	0.438266	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	17.3479
11.3627	-2.18054	-2.49629	-1.84775	0.438266	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.3622	-1.98209	-2.53626	-1.77223	0.492408	11.3011	-1.79507	11.35	-1.8	0	2.73035	2.11031
11.388	-1.84544	-2.53626	-1.74517	0.492408	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.2994	-1.61915	-2.59636	-1.59988	0.62903	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	12.2225
11.301	-1.48948	-2.59636	-1.5684	0.62903	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.2396	-1.2878	-2.66324	-1.46453	0.710511	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	4.22519
11.2211	-1.14287	-2.66324	-1.42549	0.710511	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
11.0637	-0.916257	-2.81407	-1.24736	0.882303	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	19.6929
11.0161	-0.783984	-2.81407	-1.2032	0.882303	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
10.9641	-0.660999	-2.77088	-1.17156	0.858793	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	0.639999
10.9017	-0.522154	-2.77088	-1.1243	0.858793	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.7951	-0.372705	-2.83688	-1.03575	0.913773	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	2.63008
10.7124	-0.240635	-2.83688	-0.985469	0.913773	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.5165	-0.0920533	-3.01403	-0.836701	1.04289	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	15.3117
10.4024	0.0276599	-3.01403	-0.779357	1.04289	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
10.3279	0.083648	-2.89879	-0.744149	1.01771	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	1.92969
10.2082	0.188204	-2.89879	-0.688219	1.01771	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
10.0438	0.236404	-2.91159	-0.597414	1.05892	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	1.90479
9.90954	0.322537	-2.91159	-0.539241	1.05892	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.74385	0.332164	-2.89303	-0.448584	1.09375	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	1.59656
9.59887	0.397009	-2.89303	-0.388363	1.09375	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
9.43138	0.378372	-2.86079	-0.295959	1.12494	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	1.38214
9.28015	0.419754	-2.86079	-0.234096	1.12494	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
9.12382	0.38809	-2.80881	-0.146766	1.14676	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.712326
8.97092	0.406063	-2.80881	-0.0836768	1.14676	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.87715	0.315053	-2.55356	0.0151469	1.17146	8.90199	0.247143	8.85	0.25	-1.81847	0	7.44873
8.73744	0.308627	-2.55356	0.0795676	1.17146	8.76016	0.263752	8.75	0.25	-1.81846	0	0
8.52636	0.366393	-2.82105	0.102454	1.13619	8.46355	0.258809	8.55	0.25	-3.6326	0	10.119
8.37307	0.34586	-2.82105	0.16501	1.13619	8.35367	0.252596	8.35	0.25	-3.6326	0	0
8.2098	0.290648	-2.8116	0.243536	1.14839	8.05161	0.241868	8.2	0.25	-2.72841	0	0.422201
8.06169	0.248832	-2.8116	0.306671	1.14839	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.90754	0.194436	-2.80834	0.374046	1.15141	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.216233
7.76626	0.133626	-2.80834	0.437379	1.15141	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
7.6286	0.0969083	-2.8401	0.472778	1.12545	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	0.824784
7.49265	0.0217633	-2.8401	0.534578	1.12545	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
7.31248	0.0346053	-2.94503	0.510402	1.04357	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	4.8538
7.1864	-0.0406431	-2.94503	0.562617	1.04357	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
7.09945	-0.154277	-2.85102	0.661037	1.09206	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	3.24813
6.97919	-0.254113	-2.85102	0.721103	1.09206	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.87028	-0.342391	-2.82315	0.778584	1.09432	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.366469
6.76348	-0.454695	-2.82315	0.83883	1.09432	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.67734	-0.545788	-2.78803	0.89134	1.09163	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.343105
6.58509	-0.667712	-2.78803	0.951354	1.09163	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
6.54619	-0.841267	-2.76833	1.07736	1.17117	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	3.87658
6.47882	-0.977311	-2.76833	1.14173	1.17117	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
6.42535	-1.10371	-2.76768	1.19853	1.1687	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.00905536
6.37903	-1.2338	-2.76768	1.25695	1.1687	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
6.33322	-1.34372	-2.74204	1.29239	1.14022	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	0.578616
6.29945	-1.47631	-2.74204	1.34938	1.14022	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
6.30006	-1.65449	-2.80111	1.45649	1.20391	6.24787	-1.61119	6.25	-1.6	0	-2.99288	2.99079
6.2883	-1.79416	-2.80111	1.51683	1.20391	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.33075	-1.9856	-2.87365	1.63662	1.27297	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	3.60857
6.34657	-2.14248	-2.87365	1.70658	1.27297	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.36821	-2.24394	-2.74819	1.74536	1.22882	6.53066	-2.26346	6.35	-2.2	0	-2.72782	3.20156
6.3993	-2.39155	-2.74819	1.81294	1.22882	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.39821	-2.51005	-2.66587	1.84568	1.18458	6.27034	-2.51837	6.35	-2.55	0	-3.63689	2.3723
6.44234	-2.64954	-2.66587	1.91082	1.18458	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.48986	-2.82231	-2.73472	1.9755	1.18613	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	0.639848
6.55326	-2.95836	-2.73472	2.04075	1.18613	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.59101	-3.10281	-2.71805	2.08274	1.15913	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.875885
6.66801	-3.23054	-2.71805	2.14651	1.15913	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.72091	-3.3673	-2.67985	2.18517	1.12852	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	1.52166
6.80919	-3.48488	-2.67985	2.24726	1.12852	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
6.85475	-3.63345	-2.67216	2.2732	1.09176	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	1.63836
6.95251	-3.74245	-2.67216	2.33322	1.09176	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
6.98149	-3.87945	-2.61203	2.34509	1.04427	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	3.47877
7.08442	-3.97905	-2.61203	2.40255	1.04427	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
7.1711	-4.17665	-2.76189	2.41399	1.00522	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	3.92783
7.28675	-4.27424	-2.76189	2.46927	1.00522	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.32314	-4.42199	-2.71308	2.46684	0.954482	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	3.45698
7.44128	-4.51167	-2.71308	2.51924	0.954482	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.46572	-4.64753	-2.62193	2.50747	0.902183	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	5.17498
7.57252	-4.72252	-2.62193	2.55256	0.902183	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.62829	-4.92331	-2.79402	2.51997	0.839524	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	8.90715
7.74315	-5.00204	-2.79402	2.562	0.839524	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
7.75417	-5.12035	-2.60066	2.55142	0.793705	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	10.2685
7.87427	-5.19706	-2.60066	2.59511	0.793705	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
7.9101	-5.38079	-2.66423	2.55708	0.728739	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	5.61585
8.03333	-5.4588	-2.66423	2.59717	0.728739	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
8.05078	-5.59449	-2.48097	2.57638	0.682486	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	9.5339
8.1668	-5.66501	-2.48097	2.61392	0.682486	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
8.22689	-5.86088	-2.58088	2.57029	0.617725	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	5.06681
8.34689	-5.93509	-2.58088	2.60423	0.617725	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.42517	-6.14317	-2.68509	2.55813	0.55409	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	4.71671
8.54898	-6.22212	-2.68509	2.5886	0.55409	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.56269	-6.37318	-2.51765	2.55339	0.507015	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	7.3515
8.67836	-6.44791	-2.51765	2.58128	0.507015	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
8.69709	-6.62762	-2.49273	2.52988	0.447755	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	3.20186
8.80968	-6.70443	-2.49273	2.55451	0.447755	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
8.87377	-6.91758	-2.6178	2.49899	0.386489	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	6.17002
8.98935	-7.00208	-2.6178	2.52025	0.386489	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
8.99984	-7.18581	-2.48354	2.46451	0.331135	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	6.2627
9.10653	-7.26987	-2.48354	2.48273	0.331135	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
9.16718	-7.46853	-2.61102	2.43534	0.283121	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	6.03748
9.2763	-7.56006	-2.61102	2.45088	0.283121	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.3213	-7.76894	-2.6747	2.39347	0.231769	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	3.16494
9.41934	-7.85881	-2.6747	2.40507	0.231769	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.38731	-8.03587	-2.47224	2.33429	0.169376	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	9.54166
9.48125	-8.13307	-2.47224	2.34361	0.169376	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.51315	-8.31651	-2.50308	2.29759	0.130917	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	1.64907
9.60425	-8.41825	-2.50308	2.30478	0.130917	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.62309	-8.61143	-2.52735	2.25141	0.0891096	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	1.73696
9.71013	-8.71845	-2.52735	2.25631	0.0891096	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
9.7356	-8.90534	-2.60152	2.21157	0.0578459	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	2.54979
9.81296	-9.00889	-2.60152	2.21446	0.0578459	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
9.82072	-9.20289	-2.61451	2.16023	0.018579	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	1.42764
9.89996	-9.3215	-2.61451	2.16126	0.018579	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
9.90854	-9.50621	-2.65942	2.11479	-0.0114378	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	1.61245
9.97665	-9.6192	-2.65942	2.11422	-0.0114378	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
9.94449	-9.79291	-2.61284	2.04906	-0.0596721	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	1.76549
10.0039	-9.90836	-2.61284	2.04608	-0.0596721	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
9.94641	-10.0983	-2.5031	1.95726	-0.12976	9.77731	-10.3295	9.75	-10.3	0	-2.72851	4.80601
9.99718	-10.2251	-2.5031	1.95013	-0.12976	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
10.0378	-10.4111	-2.58718	1.9327	-0.128241	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.74015
10.087	-10.5435	-2.58718	1.92565	-0.128241	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
10.0408	-10.719	-2.55027	1.85668	-0.176809	9.84397	-10.9287	9.85	-10.9	0	-3.00318	1.55838
10.0756	-10.8406	-2.55027	1.84784	-0.176809	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
10.0577	-10.9929	-2.56944	1.81275	-0.191878	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.828298
10.0873	-11.117	-2.56944	1.80316	-0.191878	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
10.0779	-11.287	-2.62177	1.77525	-0.197187	9.79495	-11.4686	9.85	-11.5	0	-2.99592	1.03234
10.1033	-11.4149	-2.62177	1.76538	-0.197187	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
9.93145	-11.5989	-2.45591	1.60918	-0.329432	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	15.3503
9.93486	-11.7331	-2.45591	1.59105	-0.329432	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
9.8597	-11.9144	-2.44815	1.51503	-0.377533	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	1.35246
9.8503	-12.0478	-2.44815	1.49428	-0.377533	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
9.77241	-12.2099	-2.45282	1.4323	-0.408905	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.527353
9.75181	-12.3424	-2.45282	1.40981	-0.408905	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.53601	-12.5051	-2.38893	1.23922	-0.545282	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	9.83332
9.4911	-12.6277	-2.38893	1.20926	-0.545282	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.20755	-12.7752	-2.37135	0.984943	-0.731635	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	15.8377
9.1401	-12.872	-2.37135	0.948367	-0.731635	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
8.89437	-12.9908	-2.41504	0.769914	-0.862742	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	6.91889
8.79673	-13.0804	-2.41504	0.722391	-0.862742	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
8.66058	-13.1543	-2.42561	0.64338	-0.894502	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	0.572139
8.5522	-13.231	-2.42561	0.594256	-0.894502	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.20752	-13.2761	-2.58617	0.338082	-1.10528	8.27267	-12.996	8.4	-13.15	-2.99683	0	22.6022
8.08452	-13.3153	-2.58617	0.282759	-1.10528	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.00279	-13.3191	-2.5078	0.252565	-1.07781	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	1.28573
7.86855	-13.3494	-2.5078	0.193281	-1.07781	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
7.70841	-13.3685	-2.55935	0.10495	-1.11297	7.86599	-13.4154	7.8	-13.25	-2.7295	0	1.2802
7.56845	-13.3789	-2.55935	0.0437871	-1.11297	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.44038	-13.3689	-2.56541	-0.0208694	-1.12443	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.134981
7.31252	-13.3628	-2.56541	-0.0770923	-1.12443	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.12451	-13.3117	-2.66768	-0.187791	-1.18177	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	3.46938
6.9816	-13.2799	-2.66768	-0.252797	-1.18177	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
6.84663	-13.2216	-2.64289	-0.320716	-1.18095	6.79473	-13.0433	6.85	-13.15	-3.63709	0	0.489882
6.71052	-13.1718	-2.64289	-0.385655	-1.18095	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.56519	-13.122	-2.69936	-0.450268	-1.19019	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.498325
6.4457	-13.0602	-2.69936	-0.509766	-1.19019	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.41754	-13.0466	-2.37652	-0.520762	-1.11175	6.27012	-13.1139	6.25	-13.05	-1.81729	0	18.8005
6.3063	-12.9787	-2.37652	-0.581938	-1.11175	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.13162	-12.8986	-2.52251	-0.64617	-1.12225	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	2.61082
6.02369	-12.8124	-2.52251	-0.707864	-1.12225	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.91151	-12.7541	-2.50516	-0.748118	-1.10477	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	0.51707
5.82221	-12.667	-2.50516	-0.80336	-1.10477	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.73789	-12.6188	-2.3892	-0.836764	-1.07549	5.45236	-12.7392	5.45	-12.7	-2.00001	1	3.9142
5.66038	-12.5287	-2.3892	-0.890539	-1.07549	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.51713	-12.4535	-2.47049	-0.918304	-1.05588	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.996549
5.44477	-12.354	-2.47049	-0.97117	-1.05588	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
5.31949	-12.2877	-2.48762	-0.994669	-1.02968	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	1.06088
5.24848	-12.1719	-2.48762	-1.05123	-1.02968	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
5.05094	-12.062	-2.74513	-1.04962	-0.996673	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	9.84864
4.98579	-11.9422	-2.74513	-1.09946	-0.996673	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.90797	-11.8393	-2.67751	-1.13767	-0.983715	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	2.10202
4.85498	-11.7172	-2.67751	-1.18686	-0.983715	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.70931	-11.5956	-2.82056	-1.18835	-0.949037	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	3.57084
4.65999	-11.4643	-2.82056	-1.23585	-0.949037	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.55733	-11.315	-2.921	-1.25718	-0.928648	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	1.86367
4.51581	-11.1761	-2.921	-1.30357	-0.928648	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.56271	-11.0492	-2.72225	-1.40265	-0.968745	4.43672	-11.0976	4.45	-11.05	0	1.8168	8.39908
4.54178	-10.9018	-2.72225	-1.45597	-0.968745	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.48174	-10.7662	-2.76226	-1.47729	-0.946226	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.448953
4.47231	-10.6293	-2.76226	-1.52458	-0.946226	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.57044	-10.5057	-2.62029	-1.64457	-1.01315	4.44716	-10.5583	4.45	-10.55	0	2.00041	6.30926
4.58355	-10.3761	-2.62029	-1.69521	-1.01315	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.56656	-10.2508	-2.62568	-1.72587	-0.997509	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.205118
4.59024	-10.1222	-2.62568	-1.77576	-0.997509	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.54648	-9.98687	-2.66548	-1.77143	-0.94256	4.56608	-10.005	4.55	-10	0	2.72717	1.88133
4.57962	-9.8447	-2.66548	-1.82327	-0.94256	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.64198	-9.70017	-2.65828	-1.89289	-0.959375	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.21533
4.69204	-9.5635	-2.65828	-1.94562	-0.959375	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.66569	-9.41741	-2.70747	-1.92128	-0.883011	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	3.88621
4.71512	-9.29188	-2.70747	-1.96543	-0.883011	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.89746	-9.1755	-2.69338	-2.10804	-0.980119	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	5.44086
4.96926	-9.06207	-2.69338	-2.15704	-0.980119	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
4.9415	-8.94669	-2.67322	-2.10376	-0.868162	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	7.02419
5.01199	-8.83348	-2.67322	-2.14718	-0.868162	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
5.17945	-8.72316	-2.69427	-2.25562	-0.928493	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	2.32558
5.27606	-8.61129	-2.69427	-2.30668	-0.928493	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.28008	-8.47978	-2.66509	-2.26081	-0.821968	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	6.62882
5.36695	-8.37915	-2.66509	-2.3019	-0.821968	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.50593	-8.25253	-2.72083	-2.36677	-0.844806	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	1.0477
5.60509	-8.1597	-2.72083	-2.40902	-0.844806	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.65018	-8.03603	-2.68819	-2.38048	-0.757543	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	5.13637
5.74915	-7.94541	-2.68819	-2.41836	-0.757543	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
5.84091	-7.82705	-2.69688	-2.42776	-0.720446	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	1.16063
5.94441	-7.74071	-2.69688	-2.46382	-0.720446	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
6.05227	-7.6248	-2.69712	-2.47566	-0.683144	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	1.15506
6.17034	-7.53561	-2.69712	-2.5132	-0.683144	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.31379	-7.42628	-2.76018	-2.56243	-0.705095	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.52783
6.43057	-7.3528	-2.76018	-2.59774	-0.705095	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.58027	-7.26585	-2.78506	-2.63799	-0.70533	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.137553
6.71542	-7.19469	-2.78506	-2.67673	-0.70533	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.76013	-7.09595	-2.66541	-2.63593	-0.607029	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	8.19576
6.87754	-7.03313	-2.66541	-2.6663	-0.607029	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
7.0244	-6.95462	-2.68022	-2.69236	-0.595039	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.379743
7.15794	-6.89274	-2.68022	-2.7251	-0.595039	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.2347	-6.78497	-2.56435	-2.68036	-0.490006	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	10.6061
7.36151	-6.72384	-2.56435	-2.70731	-0.490006	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.4822	-6.62782	-2.55194	-2.70397	-0.452399	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	1.19155
7.60977	-6.5698	-2.55194	-2.72887	-0.452399	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.77606	-6.50764	-2.61451	-2.76783	-0.472963	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.852655
7.91011	-6.45679	-2.61451	-2.79383	-0.472963	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
7.96262	-6.34351	-2.49114	-2.74081	-0.377791	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	8.95604
8.07737	-6.29588	-2.49114	-2.7597	-0.377791	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.20906	-6.1997	-2.49152	-2.74956	-0.342112	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	1.10959
8.33577	-6.14837	-2.49152	-2.76837	-0.342112	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.44474	-6.05183	-2.47036	-2.74497	-0.294693	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.91804
8.55854	-6.00483	-2.47036	-2.75969	-0.294693	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.71038	-5.93028	-2.52621	-2.76891	-0.292569	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.619897
8.82793	-5.88497	-2.52621	-2.78354	-0.292569	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
8.94053	-5.77139	-2.478	-2.7343	-0.214809	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	6.15651
9.05428	-5.72269	-2.478	-2.74506	-0.214809	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
9.1535	-5.57553	-2.42926	-2.68156	-0.131365	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	5.90246
