px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
55.7339	20.8566	5.79251	0.392327	0.029294	55.867	20.985	55.9669	20.9874	2.56561	0.978022	0.00817579
58.753	22.1251	5.79251	0.421621	0.029294	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	0
58.4278	21.9327	5.67883	0.412152	0.0277344	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	0.0129753
60.9495	23.1623	5.67883	0.439886	0.0277344	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	0
60.6601	22.5928	5.77389	0.32418	-0.0389005	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	0.178745
62.9983	23.3569	5.77389	0.28528	-0.0389005	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	0
63.5693	23.6706	5.8417	0.309982	-0.0316927	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	0.0291885
67.2455	24.7747	5.8417	0.278289	-0.0316927	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	0
65.7435	23.9176	4.90321	0.187154	-0.0755153	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	0.625314
68.3304	24.2246	4.90321	0.111638	-0.0755153	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	0
68.598	24.4902	4.90286	0.136161	-0.0520767	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	0.0196345
71.6575	24.7004	4.90286	0.084084	-0.0520767	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0
70.6815	24.5619	4.52231	0.0499363	-0.0513683	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	0.217417
72.8368	24.3986	4.52231	-0.00143199	-0.0513683	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	0
73.013	24.8509	4.52682	0.0850207	-0.0152144	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	0.0259882
75.3146	24.7997	4.52682	0.0698063	-0.0152144	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	0
74.9113	25.0043	4.49741	0.120053	0.0133672	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	0.0890298
77.1688	25.1339	4.49741	0.13342	0.0133672	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	0
76.9751	25.2245	4.12076	0.123166	-0.00968898	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	0.164388
78.897	25.291	4.12076	0.113477	-0.00968898	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0
79.0406	25.027	4.07683	0.0739763	-0.0539945	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	0.0285071
80.7183	24.9452	4.07683	0.0199817	-0.0539945	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0
81.0438	24.8785	4.19531	0.017686	-0.0555767	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	0.0180937
81.8345	24.6936	4.19531	-0.0378908	-0.0555767	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0
82.402	24.7614	3.88678	-0.14246	-0.183637	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	0.308831
84.0272	24.0237	3.88678	-0.326097	-0.183637	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0
84.2156	24.2551	3.95721	-0.223043	-0.137724	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	0.0285713
85.4639	23.4096	3.95721	-0.360767	-0.137724	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	0
85.8377	23.7436	4.03793	-0.348689	-0.0642435	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	0.0524199
87.7109	22.5247	4.03793	-0.412933	-0.0642435	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0
87.5832	23.1165	3.74096	-0.392802	-0.0983695	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	0.141176
89.0955	21.8786	3.74096	-0.491172	-0.0983695	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	0
88.4539	22.5228	3.41986	-0.399991	-0.223547	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	0.168665
89.6511	21.2889	3.41986	-0.623538	-0.223547	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	0
89.7727	22.0556	3.23417	-0.44648	-0.197617	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	0.109478
90.7171	20.8603	3.23417	-0.644096	-0.197617	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0
90.8165	21.8075	3.1315	-0.484237	0.0523589	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	0.0977441
91.6876	20.6743	3.1315	-0.431878	0.0523589	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0
92.0317	21.1622	2.99929	-0.241207	0.208969	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	0.107166
92.8621	20.4682	2.99929	-0.0322384	0.208969	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0
93.2822	20.78	3.10136	0.16	0.320935	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	0.0768135
94.1031	20.8028	3.10136	0.480935	0.320935	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	0
93.6567	20.538	2.92899	0.445987	0.297171	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	0.0746503
93.9684	20.967	2.92899	0.743158	0.297171	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	0
94.3855	20.014	3.10648	0.377309	0.203177	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	0.2407
95.2086	21.0024	3.10648	0.580486	0.203177	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	0
95.3895	20.0987	2.8592	0.356153	0.204142	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	0.110435
96.0355	20.9927	2.8592	0.560295	0.204142	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0
96.3147	19.6228	2.50242	0.382932	0.0394908	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	0.251333
96.8574	20.3646	2.50242	0.422423	0.0394908	97.5286	18.727	97.45	18.506	0.868716	-0.503009	0
97.3001	19.0205	2.46228	-0.0502985	-0.205389	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	0.26699
98.1936	19.1953	2.46228	-0.255687	-0.205389	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0
98.2454	18.6062	2.34753	-0.465188	-0.282563	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0.0648839
98.5822	18.3024	2.34753	-0.747751	-0.282563	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0
98.8074	17.9656	2.61431	-0.701977	-0.263296	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	0.161358
98.9606	17.0616	2.61431	-0.965273	-0.263296	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0
100.047	18.7701	2.40005	0.857914	0.842781	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	1.73287
100.584	19.6505	2.40005	1.7007	0.842781	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0
100.639	19.4424	2.21493	1.46084	0.70513	101.169	16.4353	101.065	16.497	0.991362	-0.513687	1.58515
100.218	20.2694	2.21493	2.16597	0.70513	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0
101.56	18.7128	0.871735	1.208	-0.0386381	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	2.26725
101.625	19.1488	0.871735	1.16937	-0.0386381	103.003	15.353	103.119	15.4967	1.11708	-0.508169	0
102.163	18.6935	1.24815	0.55018	-0.200179	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	2.93348
102.248	19.3705	1.24815	0.35	-0.200179	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	0
103.279	18.058	1.63318	-0.454798	-0.557775	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	2.53422
103.937	18.1832	1.63318	-1.01257	-0.557775	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	0
104.772	17.3512	2.2133	-0.82891	-0.501595	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	1.94523
105.092	16.3646	2.2133	-1.3305	-0.501595	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0
105.953	17.0017	1.78466	0.319368	0.918152	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	2.78756
106.688	17.8582	1.78466	1.23752	0.918152	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0
107.558	17.3222	2.40551	0.670341	0.599513	108.131	13.6844	108.122	13.644	1.47592	-0.423202	2.07072
107.813	18.3101	2.40551	1.26985	0.599513	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0
108.815	17.0803	1.64553	0.656516	0.109023	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	2.76225
108.996	17.915	1.64553	0.765538	0.109023	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	0
110.859	16.4341	2.24375	-0.135159	-0.49525	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	3.89779
111.777	16.8325	2.24375	-0.630409	-0.49525	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	0
112.424	15.576	2.74426	-0.809535	-0.60716	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	1.34099
112.717	14.6353	2.74426	-1.4167	-0.60716	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0
114.35	16.0113	2.21218	-1.74582	1.06878	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	4.38094
114.994	14.3651	2.21218	-0.677038	1.06878	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0
116.568	13.4511	3.03522	0.425629	1.95719	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	2.56487
117.307	15.4116	3.03522	2.38281	1.95719	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0
118.521	15.1615	3.09963	1.48983	1.33018	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	2.4188
117.224	17.1338	3.09963	2.82001	1.33018	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0
120.243	17.0463	0.776486	1.18076	0.329139	120.934	12.1905	120.743	12.3289	2.21139	0.128528	9.20053
120.661	17.5534	0.776486	1.5099	0.329139	123.568	12.8297	122.95	12.5114	2.29835	0.246599	0
122.154	18.7677	2.24575	-0.198979	-0.647555	123.142	12.7694	122.95	12.5114	2.29835	0.246599	8.90722
123.445	18.3168	2.24575	-0.846534	-0.647555	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0
124.703	18.279	2.85688	0.00697534	-0.219254	125.376	12.9964	125.242	12.8125	2.37624	0.369827	3.60464
126.084	17.843	2.85688	-0.212278	-0.219254	127.853	13.3273	127.609	13.2365	2.44434	0.495787	0
127.117	16.2166	3.49163	-0.408331	-0.406951	127.506	13.153	127.609	13.2365	2.44434	0.495787	1.35298
128.145	15.0873	3.49163	-0.815282	-0.406951	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0
130.143	14.8546	3.95989	-0.471875	-0.0994286	130.334	13.781	130.042	13.7853	2.50232	0.621879	1.21184
131.174	13.7942	3.95989	-0.571303	-0.0994286	132.092	14.507	132.53	14.458	2.55028	0.74543	0
132.37	14.3527	4.30256	-0.22735	0.108352	132.447	14.3423	132.53	14.458	2.55028	0.74543	0.386706
133.683	13.763	4.30256	-0.118998	0.108352	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0
135.048	14.3901	4.67491	0.103116	0.214944	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0.271541
136.307	14.4605	4.67491	0.31806	0.214944	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0
137.63	15.7465	5.13801	0.470681	0.300571	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0.363499
138.875	16.7422	5.13801	0.771253	0.300571	140.331	17.008	140.242	17.1733	2.63994	1.07503	0
140.346	16.3769	5.72267	0.241192	0.108286	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0.758563
142.129	17.51	5.72267	0.349478	0.108286	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0
142.556	17.8517	6.00841	0.356842	0.0983146	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0.147611
144.274	18.904	6.00841	0.455157	0.0983146	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0
145.672	19.0695	6.42379	0.328811	0.0831682	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0.180864
148.519	20.4812	6.42379	0.411979	0.0831682	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0
148.032	20.6703	6.43443	0.450604	0.0725686	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.14398
150.343	22.2833	6.43443	0.523172	0.0725686	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0
150.466	21.8898	6.44595	0.463343	0.068225	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.00810203
153.605	23.953	6.44595	0.531568	0.068225	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0
153.278	23.1543	6.29218	0.468848	0.0196124	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.0856751
155.656	24.8913	6.29218	0.488461	0.0196124	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0
155.856	25.0406	6.31439	0.491234	0.0166815	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.0036374
158.259	26.7456	6.31439	0.507916	0.0166815	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0
158.881	26.1251	6.55147	0.296931	-0.0947548	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0.165433
161.444	27.0887	6.55147	0.202177	-0.0947548	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0
161.384	27.6198	6.56869	0.269922	-0.0819581	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0.007972
163.678	28.2904	6.56869	0.187964	-0.0819581	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0
163.971	29.0231	6.60875	0.237809	-0.0448354	164.116	29.315	164.155	28.8064	2.64354	1.28825	0.034016
166.966	29.7249	6.60875	0.192973	-0.0448354	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0
166.598	29.6745	6.53843	0.199507	-0.0419082	166.748	29.7121	166.809	30.0721	2.63006	1.22694	0.00829116
168.362	30.0022	6.53843	0.157599	-0.0419082	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0
169.181	30.5194	6.58833	0.188601	-0.0147398	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.0641139
171.222	30.8678	6.58833	0.173862	-0.0147398	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0
172.095	32.0944	6.84158	0.315469	0.0711989	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0.117214
173.119	32.3991	6.84158	0.386668	0.0711989	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0
174.342	33.5133	6.98209	0.463032	0.121623	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0.113412
176.978	35.2	6.98209	0.584655	0.121623	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0
176.919	34.3504	6.82206	0.524483	0.0899778	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0.0367621
179.182	36.3186	6.82206	0.614461	0.0899778	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0
179.306	35.712	6.74326	0.568567	0.0603109	179.543	35.4767	179.799	35.1289	2.47883	0.732949	0.0102174
182.381	38.2368	6.74326	0.628878	0.0603109	182.599	35.753	182.292	35.8114	2.42515	0.611338	0
181.698	37.1739	6.20741	0.678963	0.145422	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0.20363
183.111	39.2435	6.20741	0.824385	0.145422	184.732	36.5155	184.73	36.37	2.36226	0.487877	0
184.425	37.447	5.92337	0.638267	-0.147329	184.833	36.1451	184.73	36.37	2.36226	0.487877	0.226568
185.798	38.9805	5.92337	0.490938	-0.147329	186.946	36.9404	187.103	36.804	2.29017	0.365145	0
186.957	37.8821	5.77249	0.387702	-0.300709	187.296	36.9375	187.103	36.804	2.29017	0.365145	0.145886
189.486	38.8392	5.77249	0.0869928	-0.300709	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0
189.455	37.6504	5.56198	-0.0597534	-0.346791	189.738	36.951	189.401	37.1147	2.20928	0.245623	0.052204
190.86	37.3496	5.56198	-0.406544	-0.346791	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0
191.467	37.4121	5.73364	-0.367999	-0.277932	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.0471085
192.885	36.1261	5.73364	-0.645932	-0.277932	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0
193.469	37.3183	5.75518	-0.270609	-0.137831	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0.117028
194.778	36.1846	5.75518	-0.40844	-0.137831	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0
195.433	37.0213	5.70519	-0.338893	-0.00633142	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	0.0835369
196.885	35.6885	5.70519	-0.345225	-0.00633142	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0
197.54	36.7221	5.6438	-0.127122	0.152382	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0.0923377
198.605	36.1839	5.6438	0.0252606	0.152382	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0
199.243	36.9777	5.23359	0.0460136	0.14242	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0.293629
201.343	36.8692	5.23359	0.188434	0.14242	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	0
200.848	37.2105	5.08257	0.234119	0.160145	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	0.0193762
201.907	37.4771	5.08257	0.394264	0.160145	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0
202.447	37.4626	5.08527	0.392051	0.155458	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0.0620317
204.123	38.5367	5.08527	0.547509	0.155458	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0
203.474	37.364	4.7323	0.475276	0.104094	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	0.156254
